UBERON:0003267 ! tooth of upper jaw	UBERON:0003267 ! tooth of upper jaw	UBERON:0001091 ! calcareous tooth	UBERON:0001091 ! calcareous tooth	UBERON:0001709 ! upper jaw region	UBERON:0001709 ! upper jaw region	PMID:24132236	DOI:10.1046/j.1469-7580.2001.19910133.x
UBERON:0003268 ! tooth of lower jaw	UBERON:0003268 ! tooth of lower jaw	UBERON:0001091 ! calcareous tooth	UBERON:0001091 ! calcareous tooth	UBERON:0001710 ! lower jaw region	UBERON:0001710 ! lower jaw region	PMID:19266065	DOI:10.1046/j.1469-7580.2001.19910133.x
UBERON:0003268 ! tooth of lower jaw	UBERON:0003268 ! tooth of lower jaw	UBERON:0001091 ! calcareous tooth	UBERON:0001091 ! calcareous tooth	UBERON:0001710 ! lower jaw region	UBERON:0001710 ! lower jaw region	PMID:24132236	DOI:10.1046/j.1469-7580.2001.19910133.x
UBERON:0003269 ! skeletal muscle tissue of eye	UBERON:0003269 ! skeletal muscle tissue of eye	UBERON:0001134 ! skeletal muscle tissue	UBERON:0001134 ! skeletal muscle tissue	UBERON:0000019 ! camera-type eye	UBERON:0000019 ! camera-type eye		
UBERON:0003269 ! skeletal muscle tissue of eye	UBERON:0003269 ! skeletal muscle tissue of eye	UBERON:0001134 ! skeletal muscle tissue	UBERON:0001134 ! skeletal muscle tissue	UBERON:0000019 ! camera-type eye	UBERON:0000019 ! camera-type eye		DOI:10.1038/nrn2283
UBERON:0003269 ! skeletal muscle tissue of eye	UBERON:0003269 ! skeletal muscle tissue of eye	UBERON:0001134 ! skeletal muscle tissue	UBERON:0001134 ! skeletal muscle tissue	UBERON:0000019 ! camera-type eye	UBERON:0000019 ! camera-type eye		ISBN:978-0030223693
UBERON:0003269 ! skeletal muscle tissue of eye	UBERON:0003269 ! skeletal muscle tissue of eye	UBERON:0001134 ! skeletal muscle tissue	UBERON:0001134 ! skeletal muscle tissue	UBERON:0000019 ! camera-type eye	UBERON:0000019 ! camera-type eye	PMID:10368962	
UBERON:0003269 ! skeletal muscle tissue of eye	UBERON:0003269 ! skeletal muscle tissue of eye	UBERON:0001134 ! skeletal muscle tissue	UBERON:0001134 ! skeletal muscle tissue	UBERON:0000019 ! camera-type eye	UBERON:0000019 ! camera-type eye	PMID:10368962	DOI:10.1038/nrn2283
UBERON:0003269 ! skeletal muscle tissue of eye	UBERON:0003269 ! skeletal muscle tissue of eye	UBERON:0001134 ! skeletal muscle tissue	UBERON:0001134 ! skeletal muscle tissue	UBERON:0000019 ! camera-type eye	UBERON:0000019 ! camera-type eye	PMID:10368962	ISBN:978-0030223693
UBERON:0003269 ! skeletal muscle tissue of eye	UBERON:0003269 ! skeletal muscle tissue of eye	UBERON:0001134 ! skeletal muscle tissue	UBERON:0001134 ! skeletal muscle tissue	UBERON:0000019 ! camera-type eye	UBERON:0000019 ! camera-type eye	PMID:22763458	
UBERON:0003269 ! skeletal muscle tissue of eye	UBERON:0003269 ! skeletal muscle tissue of eye	UBERON:0001134 ! skeletal muscle tissue	UBERON:0001134 ! skeletal muscle tissue	UBERON:0000019 ! camera-type eye	UBERON:0000019 ! camera-type eye	PMID:22763458	DOI:10.1038/nrn2283
UBERON:0003269 ! skeletal muscle tissue of eye	UBERON:0003269 ! skeletal muscle tissue of eye	UBERON:0001134 ! skeletal muscle tissue	UBERON:0001134 ! skeletal muscle tissue	UBERON:0000019 ! camera-type eye	UBERON:0000019 ! camera-type eye	PMID:22763458	ISBN:978-0030223693
UBERON:0003273 ! skeletal muscle tissue of tongue	UBERON:0003273 ! skeletal muscle tissue of tongue	UBERON:0001134 ! skeletal muscle tissue	UBERON:0001134 ! skeletal muscle tissue	UBERON:0001723 ! tongue	UBERON:0001723 ! tongue		DOI:10.1046/j.1469-7580.2002.00073.x
UBERON:0003273 ! skeletal muscle tissue of tongue	UBERON:0003273 ! skeletal muscle tissue of tongue	UBERON:0001134 ! skeletal muscle tissue	UBERON:0001134 ! skeletal muscle tissue	UBERON:0001723 ! tongue	UBERON:0001723 ! tongue	PMID:10368962	DOI:10.1046/j.1469-7580.2002.00073.x
UBERON:0003273 ! skeletal muscle tissue of tongue	UBERON:0003273 ! skeletal muscle tissue of tongue	UBERON:0001134 ! skeletal muscle tissue	UBERON:0001134 ! skeletal muscle tissue	UBERON:0001723 ! tongue	UBERON:0001723 ! tongue	PMID:22763458	DOI:10.1046/j.1469-7580.2002.00073.x
UBERON:0003276 ! skeleton of embryo	UBERON:0003276 ! skeleton of embryo	UBERON:0001434 ! skeletal system	UBERON:0001434 ! skeletal system	UBERON:0000922 ! embryo	UBERON:0000922 ! embryo	PMID:23535660	ISBN:978-0072528305
UBERON:0003279 ! endothelium of trachea	UBERON:0003279 ! endothelium of trachea	UBERON:0001986 ! endothelium	UBERON:0001986 ! endothelium	UBERON:0003126 ! trachea	UBERON:0003126 ! trachea	PMID:23809110	ISBN:978-0030223693
UBERON:0003280 ! endothelium of main bronchus	UBERON:0003280 ! endothelium of main bronchus	UBERON:0001986 ! endothelium	UBERON:0001986 ! endothelium	UBERON:0002182 ! main bronchus	UBERON:0002182 ! main bronchus	PMID:23809110	ISBN:978-0030223693
UBERON:0003288 ! meninx of midbrain	UBERON:0003288 ! meninx of midbrain	UBERON:0002360 ! meninx	UBERON:0002360 ! meninx	UBERON:0001891 ! midbrain	UBERON:0001891 ! midbrain	ISBN:978-0072528305	
UBERON:0003288 ! meninx of midbrain	UBERON:0003288 ! meninx of midbrain	UBERON:0002360 ! meninx	UBERON:0002360 ! meninx	UBERON:0001891 ! midbrain	UBERON:0001891 ! midbrain	ISBN:978-0072528305	DOI:10.1016/S0959-4388(99)00003-3
UBERON:0003289 ! meninx of telencephalon	UBERON:0003289 ! meninx of telencephalon	UBERON:0002360 ! meninx	UBERON:0002360 ! meninx	UBERON:0001893 ! telencephalon	UBERON:0001893 ! telencephalon	ISBN:978-0072528305	DOI:10.1016/j.ydbio.2005.02.008
UBERON:0003290 ! meninx of diencephalon	UBERON:0003290 ! meninx of diencephalon	UBERON:0002360 ! meninx	UBERON:0002360 ! meninx	UBERON:0001894 ! diencephalon	UBERON:0001894 ! diencephalon	ISBN:978-0072528305	
UBERON:0003290 ! meninx of diencephalon	UBERON:0003290 ! meninx of diencephalon	UBERON:0002360 ! meninx	UBERON:0002360 ! meninx	UBERON:0001894 ! diencephalon	UBERON:0001894 ! diencephalon	ISBN:978-0072528305	DOI:10.1016/S0959-4388(99)00003-3
UBERON:0003291 ! meninx of hindbrain	UBERON:0003291 ! meninx of hindbrain	UBERON:0002360 ! meninx	UBERON:0002360 ! meninx	UBERON:0002028 ! hindbrain	UBERON:0002028 ! hindbrain	ISBN:978-0072528305	
UBERON:0003291 ! meninx of hindbrain	UBERON:0003291 ! meninx of hindbrain	UBERON:0002360 ! meninx	UBERON:0002360 ! meninx	UBERON:0002028 ! hindbrain	UBERON:0002028 ! hindbrain	ISBN:978-0072528305	DOI:10.1016/S0959-4388(99)00003-3
UBERON:0003304 ! mesoderm blood island	UBERON:0003304 ! mesoderm blood island	UBERON:0003061 ! blood island	UBERON:0003061 ! blood island	UBERON:0000926 ! mesoderm	UBERON:0000926 ! mesoderm		
UBERON:0003304 ! mesoderm blood island	UBERON:0003304 ! mesoderm blood island	UBERON:0003061 ! blood island	UBERON:0003061 ! blood island	UBERON:0000926 ! mesoderm	UBERON:0000926 ! mesoderm		PMID:22431747
UBERON:0003304 ! mesoderm blood island	UBERON:0003304 ! mesoderm blood island	UBERON:0003061 ! blood island	UBERON:0003061 ! blood island	UBERON:0000926 ! mesoderm	UBERON:0000926 ! mesoderm		PMID:24281726
UBERON:0003304 ! mesoderm blood island	UBERON:0003304 ! mesoderm blood island	UBERON:0003061 ! blood island	UBERON:0003061 ! blood island	UBERON:0000926 ! mesoderm	UBERON:0000926 ! mesoderm	PMID:22204590	
UBERON:0003304 ! mesoderm blood island	UBERON:0003304 ! mesoderm blood island	UBERON:0003061 ! blood island	UBERON:0003061 ! blood island	UBERON:0000926 ! mesoderm	UBERON:0000926 ! mesoderm	PMID:22204590	PMID:22431747
UBERON:0003304 ! mesoderm blood island	UBERON:0003304 ! mesoderm blood island	UBERON:0003061 ! blood island	UBERON:0003061 ! blood island	UBERON:0000926 ! mesoderm	UBERON:0000926 ! mesoderm	PMID:22204590	PMID:24281726
UBERON:0003312 ! mesenchyme of testis	UBERON:0003312 ! mesenchyme of testis	UBERON:0003104 ! mesenchyme	UBERON:0003104 ! mesenchyme	UBERON:0000473 ! testis	UBERON:0000473 ! testis	ISBN:978-0030223693	DOI:10.1146/annurev.cellbio.042308.13350
UBERON:0003312 ! mesenchyme of testis	UBERON:0003312 ! mesenchyme of testis	UBERON:0003104 ! mesenchyme	UBERON:0003104 ! mesenchyme	UBERON:0000473 ! testis	UBERON:0000473 ! testis	ISBN:978-0030223693	PMID:21672850
UBERON:0003314 ! eye mesenchyme	UBERON:0003314 ! eye mesenchyme	UBERON:0003104 ! mesenchyme	UBERON:0003104 ! mesenchyme	UBERON:0000019 ! camera-type eye	UBERON:0000019 ! camera-type eye	ISBN:978-0030223693	
UBERON:0003314 ! eye mesenchyme	UBERON:0003314 ! eye mesenchyme	UBERON:0003104 ! mesenchyme	UBERON:0003104 ! mesenchyme	UBERON:0000019 ! camera-type eye	UBERON:0000019 ! camera-type eye	ISBN:978-0030223693	DOI:10.1038/nrn2283
UBERON:0003314 ! eye mesenchyme	UBERON:0003314 ! eye mesenchyme	UBERON:0003104 ! mesenchyme	UBERON:0003104 ! mesenchyme	UBERON:0000019 ! camera-type eye	UBERON:0000019 ! camera-type eye	ISBN:978-0030223693	ISBN:978-0030223693
UBERON:0003315 ! mesenchyme of ovary	UBERON:0003315 ! mesenchyme of ovary	UBERON:0003104 ! mesenchyme	UBERON:0003104 ! mesenchyme	UBERON:0000992 ! female gonad	UBERON:0000992 ! female gonad	ISBN:978-0030223693	DOI:10.1146/annurev.cellbio.042308.13350
UBERON:0003315 ! mesenchyme of ovary	UBERON:0003315 ! mesenchyme of ovary	UBERON:0003104 ! mesenchyme	UBERON:0003104 ! mesenchyme	UBERON:0000992 ! female gonad	UBERON:0000992 ! female gonad	ISBN:978-0030223693	PMID:21672850
UBERON:0003316 ! mesenchyme of yolk sac	UBERON:0003316 ! mesenchyme of yolk sac	UBERON:0003104 ! mesenchyme	UBERON:0003104 ! mesenchyme	UBERON:0001040 ! yolk sac	UBERON:0001040 ! yolk sac	ISBN:978-0030223693	ISBN:978-0072528305
UBERON:0003318 ! mesenchyme of elbow	UBERON:0003318 ! mesenchyme of elbow	UBERON:0003104 ! mesenchyme	UBERON:0003104 ! mesenchyme	UBERON:0001461 ! elbow	UBERON:0001461 ! elbow	ISBN:978-0030223693	PMID:22722854
UBERON:0003320 ! mesenchyme of hip	UBERON:0003320 ! mesenchyme of hip	UBERON:0003104 ! mesenchyme	UBERON:0003104 ! mesenchyme	UBERON:0001464 ! hip	UBERON:0001464 ! hip	ISBN:978-0030223693	ISBN:978-0072528305
UBERON:0003321 ! mesenchyme of knee	UBERON:0003321 ! mesenchyme of knee	UBERON:0003104 ! mesenchyme	UBERON:0003104 ! mesenchyme	UBERON:0001465 ! knee	UBERON:0001465 ! knee	ISBN:978-0030223693	PMID:22722854
UBERON:0003322 ! mesenchyme of shoulder	UBERON:0003322 ! mesenchyme of shoulder	UBERON:0003104 ! mesenchyme	UBERON:0003104 ! mesenchyme	UBERON:0001467 ! shoulder	UBERON:0001467 ! shoulder	ISBN:978-0030223693	ISBN:978-0072528305
UBERON:0003323 ! mesenchyme of upper jaw	UBERON:0003323 ! mesenchyme of upper jaw	UBERON:0003104 ! mesenchyme	UBERON:0003104 ! mesenchyme	UBERON:0001709 ! upper jaw region	UBERON:0001709 ! upper jaw region	ISBN:978-0030223693	DOI:10.1046/j.1469-7580.2001.19910133.x
UBERON:0003324 ! mesenchyme of lower jaw	UBERON:0003324 ! mesenchyme of lower jaw	UBERON:0003104 ! mesenchyme	UBERON:0003104 ! mesenchyme	UBERON:0001710 ! lower jaw region	UBERON:0001710 ! lower jaw region	ISBN:978-0030223693	DOI:10.1046/j.1469-7580.2001.19910133.x
UBERON:0003325 ! mesenchyme of pinna	UBERON:0003325 ! mesenchyme of pinna	UBERON:0003104 ! mesenchyme	UBERON:0003104 ! mesenchyme	UBERON:0001757 ! pinna	UBERON:0001757 ! pinna	ISBN:978-0030223693	ISBN:978-0030223693
UBERON:0003326 ! mesenchyme of mammary gland	UBERON:0003326 ! mesenchyme of mammary gland	UBERON:0003104 ! mesenchyme	UBERON:0003104 ! mesenchyme	UBERON:0001911 ! mammary gland	UBERON:0001911 ! mammary gland	ISBN:978-0030223693	
UBERON:0003326 ! mesenchyme of mammary gland	UBERON:0003326 ! mesenchyme of mammary gland	UBERON:0003104 ! mesenchyme	UBERON:0003104 ! mesenchyme	UBERON:0001911 ! mammary gland	UBERON:0001911 ! mammary gland	ISBN:978-0030223693	ISBN:978-0072528305
UBERON:0003326 ! mesenchyme of mammary gland	UBERON:0003326 ! mesenchyme of mammary gland	UBERON:0003104 ! mesenchyme	UBERON:0003104 ! mesenchyme	UBERON:0001911 ! mammary gland	UBERON:0001911 ! mammary gland	ISBN:978-0030223693	PMID:12751889
UBERON:0003326 ! mesenchyme of mammary gland	UBERON:0003326 ! mesenchyme of mammary gland	UBERON:0003104 ! mesenchyme	UBERON:0003104 ! mesenchyme	UBERON:0001911 ! mammary gland	UBERON:0001911 ! mammary gland	ISBN:978-0030223693	PMID:23681303
UBERON:0003327 ! mesenchyme of forearm	UBERON:0003327 ! mesenchyme of forearm	UBERON:0003104 ! mesenchyme	UBERON:0003104 ! mesenchyme	UBERON:0002386 ! forelimb zeugopod	UBERON:0002386 ! forelimb zeugopod	ISBN:978-0030223693	PMID:19324642
UBERON:0003338 ! ganglion of peripheral nervous system	UBERON:0003338 ! ganglion of peripheral nervous system	UBERON:0000045 ! ganglion	UBERON:0000045 ! ganglion	UBERON:0000010 ! peripheral nervous system	UBERON:0000010 ! peripheral nervous system	PMID:23580521	DOI:10.1007/978-0-387-46954-6_6
UBERON:0003339 ! ganglion of central nervous system	UBERON:0003339 ! ganglion of central nervous system	UBERON:0000045 ! ganglion	UBERON:0000045 ! ganglion	UBERON:0001017 ! central nervous system	UBERON:0001017 ! central nervous system	PMID:23580521	
UBERON:0003339 ! ganglion of central nervous system	UBERON:0003339 ! ganglion of central nervous system	UBERON:0000045 ! ganglion	UBERON:0000045 ! ganglion	UBERON:0001017 ! central nervous system	UBERON:0001017 ! central nervous system	PMID:23580521	DOI:10.1016/j.cell.2007.02.040
UBERON:0003339 ! ganglion of central nervous system	UBERON:0003339 ! ganglion of central nervous system	UBERON:0000045 ! ganglion	UBERON:0000045 ! ganglion	UBERON:0001017 ! central nervous system	UBERON:0001017 ! central nervous system	PMID:23580521	PMID:24098981
UBERON:0003351 ! pharyngeal epithelium	UBERON:0003351 ! pharyngeal epithelium	UBERON:0000483 ! epithelium	UBERON:0000483 ! epithelium	UBERON:0001042 ! chordate pharynx	UBERON:0001042 ! chordate pharynx	ISBN:978-0030259821	
UBERON:0003351 ! pharyngeal epithelium	UBERON:0003351 ! pharyngeal epithelium	UBERON:0000483 ! epithelium	UBERON:0000483 ! epithelium	UBERON:0001042 ! chordate pharynx	UBERON:0001042 ! chordate pharynx	ISBN:978-0030259821	DOI:10.2174/1874196701104010035
UBERON:0003351 ! pharyngeal epithelium	UBERON:0003351 ! pharyngeal epithelium	UBERON:0000483 ! epithelium	UBERON:0000483 ! epithelium	UBERON:0001042 ! chordate pharynx	UBERON:0001042 ! chordate pharynx	ISBN:978-0030259821	ISBN:978-0072528305
UBERON:0003351 ! pharyngeal epithelium	UBERON:0003351 ! pharyngeal epithelium	UBERON:0000483 ! epithelium	UBERON:0000483 ! epithelium	UBERON:0001042 ! chordate pharynx	UBERON:0001042 ! chordate pharynx	ISBN:978-0030259821	ISBN:978-0495010333
UBERON:0003351 ! pharyngeal epithelium	UBERON:0003351 ! pharyngeal epithelium	UBERON:0000483 ! epithelium	UBERON:0000483 ! epithelium	UBERON:0001042 ! chordate pharynx	UBERON:0001042 ! chordate pharynx	PMID:22930590	
UBERON:0003351 ! pharyngeal epithelium	UBERON:0003351 ! pharyngeal epithelium	UBERON:0000483 ! epithelium	UBERON:0000483 ! epithelium	UBERON:0001042 ! chordate pharynx	UBERON:0001042 ! chordate pharynx	PMID:22930590	DOI:10.2174/1874196701104010035
UBERON:0003351 ! pharyngeal epithelium	UBERON:0003351 ! pharyngeal epithelium	UBERON:0000483 ! epithelium	UBERON:0000483 ! epithelium	UBERON:0001042 ! chordate pharynx	UBERON:0001042 ! chordate pharynx	PMID:22930590	ISBN:978-0072528305
UBERON:0003351 ! pharyngeal epithelium	UBERON:0003351 ! pharyngeal epithelium	UBERON:0000483 ! epithelium	UBERON:0000483 ! epithelium	UBERON:0001042 ! chordate pharynx	UBERON:0001042 ! chordate pharynx	PMID:22930590	ISBN:978-0495010333
UBERON:0003352 ! epithelium of midgut	UBERON:0003352 ! epithelium of midgut	UBERON:0000483 ! epithelium	UBERON:0000483 ! epithelium	UBERON:0001045 ! midgut	UBERON:0001045 ! midgut	ISBN:978-0030259821	
UBERON:0003352 ! epithelium of midgut	UBERON:0003352 ! epithelium of midgut	UBERON:0000483 ! epithelium	UBERON:0000483 ! epithelium	UBERON:0001045 ! midgut	UBERON:0001045 ! midgut	ISBN:978-0030259821	ISBN:978-0030259821
UBERON:0003352 ! epithelium of midgut	UBERON:0003352 ! epithelium of midgut	UBERON:0000483 ! epithelium	UBERON:0000483 ! epithelium	UBERON:0001045 ! midgut	UBERON:0001045 ! midgut	ISBN:978-0030259821	ISBN:978-0521617147
UBERON:0003352 ! epithelium of midgut	UBERON:0003352 ! epithelium of midgut	UBERON:0000483 ! epithelium	UBERON:0000483 ! epithelium	UBERON:0001045 ! midgut	UBERON:0001045 ! midgut	PMID:22930590	
UBERON:0003352 ! epithelium of midgut	UBERON:0003352 ! epithelium of midgut	UBERON:0000483 ! epithelium	UBERON:0000483 ! epithelium	UBERON:0001045 ! midgut	UBERON:0001045 ! midgut	PMID:22930590	ISBN:978-0030259821
UBERON:0003352 ! epithelium of midgut	UBERON:0003352 ! epithelium of midgut	UBERON:0000483 ! epithelium	UBERON:0000483 ! epithelium	UBERON:0001045 ! midgut	UBERON:0001045 ! midgut	PMID:22930590	ISBN:978-0521617147
UBERON:0003353 ! epithelium of hindgut	UBERON:0003353 ! epithelium of hindgut	UBERON:0000483 ! epithelium	UBERON:0000483 ! epithelium	UBERON:0001046 ! hindgut	UBERON:0001046 ! hindgut	ISBN:978-0030259821	ISBN:978-0521617147
UBERON:0003353 ! epithelium of hindgut	UBERON:0003353 ! epithelium of hindgut	UBERON:0000483 ! epithelium	UBERON:0000483 ! epithelium	UBERON:0001046 ! hindgut	UBERON:0001046 ! hindgut	PMID:22930590	ISBN:978-0521617147
UBERON:0003356 ! epithelium of nasal septum	UBERON:0003356 ! epithelium of nasal septum	UBERON:0000483 ! epithelium	UBERON:0000483 ! epithelium	UBERON:0001706 ! nasal septum	UBERON:0001706 ! nasal septum	ISBN:978-0030259821	DOI:10.1098/rstb.2001.0976
UBERON:0003356 ! epithelium of nasal septum	UBERON:0003356 ! epithelium of nasal septum	UBERON:0000483 ! epithelium	UBERON:0000483 ! epithelium	UBERON:0001706 ! nasal septum	UBERON:0001706 ! nasal septum	PMID:22930590	DOI:10.1098/rstb.2001.0976
UBERON:0003357 ! epithelium of tongue	UBERON:0003357 ! epithelium of tongue	UBERON:0000483 ! epithelium	UBERON:0000483 ! epithelium	UBERON:0001723 ! tongue	UBERON:0001723 ! tongue	ISBN:978-0030259821	DOI:10.1046/j.1469-7580.2002.00073.x
UBERON:0003357 ! epithelium of tongue	UBERON:0003357 ! epithelium of tongue	UBERON:0000483 ! epithelium	UBERON:0000483 ! epithelium	UBERON:0001723 ! tongue	UBERON:0001723 ! tongue	PMID:22930590	DOI:10.1046/j.1469-7580.2002.00073.x
UBERON:0003359 ! epithelium of submandibular gland	UBERON:0003359 ! epithelium of submandibular gland	UBERON:0000483 ! epithelium	UBERON:0000483 ! epithelium	UBERON:0001736 ! submandibular gland	UBERON:0001736 ! submandibular gland	ISBN:978-0030259821	ISBN:978-0471210054
UBERON:0003359 ! epithelium of submandibular gland	UBERON:0003359 ! epithelium of submandibular gland	UBERON:0000483 ! epithelium	UBERON:0000483 ! epithelium	UBERON:0001736 ! submandibular gland	UBERON:0001736 ! submandibular gland	PMID:22930590	ISBN:978-0471210054
UBERON:0003360 ! epithelium of parotid gland	UBERON:0003360 ! epithelium of parotid gland	UBERON:0000483 ! epithelium	UBERON:0000483 ! epithelium	UBERON:0001831 ! parotid gland	UBERON:0001831 ! parotid gland	ISBN:978-0030259821	ISBN:978-0471210054
UBERON:0003360 ! epithelium of parotid gland	UBERON:0003360 ! epithelium of parotid gland	UBERON:0000483 ! epithelium	UBERON:0000483 ! epithelium	UBERON:0001831 ! parotid gland	UBERON:0001831 ! parotid gland	PMID:22930590	ISBN:978-0471210054
UBERON:0003361 ! epithelium of sublingual gland	UBERON:0003361 ! epithelium of sublingual gland	UBERON:0000483 ! epithelium	UBERON:0000483 ! epithelium	UBERON:0001832 ! sublingual gland	UBERON:0001832 ! sublingual gland	ISBN:978-0030259821	ISBN:978-0471210054
UBERON:0003361 ! epithelium of sublingual gland	UBERON:0003361 ! epithelium of sublingual gland	UBERON:0000483 ! epithelium	UBERON:0000483 ! epithelium	UBERON:0001832 ! sublingual gland	UBERON:0001832 ! sublingual gland	PMID:22930590	ISBN:978-0471210054
UBERON:0003367 ! epithelium of vomeronasal organ	UBERON:0003367 ! epithelium of vomeronasal organ	UBERON:0000483 ! epithelium	UBERON:0000483 ! epithelium	UBERON:0002255 ! vomeronasal organ	UBERON:0002255 ! vomeronasal organ	ISBN:978-0030259821	
UBERON:0003367 ! epithelium of vomeronasal organ	UBERON:0003367 ! epithelium of vomeronasal organ	UBERON:0000483 ! epithelium	UBERON:0000483 ! epithelium	UBERON:0002255 ! vomeronasal organ	UBERON:0002255 ! vomeronasal organ	ISBN:978-0030259821	DOI:10.1046/j.1469-7580.2001.19810077.x
UBERON:0003367 ! epithelium of vomeronasal organ	UBERON:0003367 ! epithelium of vomeronasal organ	UBERON:0000483 ! epithelium	UBERON:0000483 ! epithelium	UBERON:0002255 ! vomeronasal organ	UBERON:0002255 ! vomeronasal organ	ISBN:978-0030259821	ISBN:978-0072528305
UBERON:0003367 ! epithelium of vomeronasal organ	UBERON:0003367 ! epithelium of vomeronasal organ	UBERON:0000483 ! epithelium	UBERON:0000483 ! epithelium	UBERON:0002255 ! vomeronasal organ	UBERON:0002255 ! vomeronasal organ	ISBN:978-0030259821	PMID:23348039
UBERON:0003367 ! epithelium of vomeronasal organ	UBERON:0003367 ! epithelium of vomeronasal organ	UBERON:0000483 ! epithelium	UBERON:0000483 ! epithelium	UBERON:0002255 ! vomeronasal organ	UBERON:0002255 ! vomeronasal organ	PMID:22930590	
UBERON:0003367 ! epithelium of vomeronasal organ	UBERON:0003367 ! epithelium of vomeronasal organ	UBERON:0000483 ! epithelium	UBERON:0000483 ! epithelium	UBERON:0002255 ! vomeronasal organ	UBERON:0002255 ! vomeronasal organ	PMID:22930590	DOI:10.1046/j.1469-7580.2001.19810077.x
UBERON:0003367 ! epithelium of vomeronasal organ	UBERON:0003367 ! epithelium of vomeronasal organ	UBERON:0000483 ! epithelium	UBERON:0000483 ! epithelium	UBERON:0002255 ! vomeronasal organ	UBERON:0002255 ! vomeronasal organ	PMID:22930590	ISBN:978-0072528305
UBERON:0003367 ! epithelium of vomeronasal organ	UBERON:0003367 ! epithelium of vomeronasal organ	UBERON:0000483 ! epithelium	UBERON:0000483 ! epithelium	UBERON:0002255 ! vomeronasal organ	UBERON:0002255 ! vomeronasal organ	PMID:22930590	PMID:23348039
UBERON:0003384 ! skeletal muscle tissue of pharynx	UBERON:0003384 ! skeletal muscle tissue of pharynx	UBERON:0001134 ! skeletal muscle tissue	UBERON:0001134 ! skeletal muscle tissue	UBERON:0001042 ! chordate pharynx	UBERON:0001042 ! chordate pharynx		
UBERON:0003384 ! skeletal muscle tissue of pharynx	UBERON:0003384 ! skeletal muscle tissue of pharynx	UBERON:0001134 ! skeletal muscle tissue	UBERON:0001134 ! skeletal muscle tissue	UBERON:0001042 ! chordate pharynx	UBERON:0001042 ! chordate pharynx		DOI:10.2174/1874196701104010035
UBERON:0003384 ! skeletal muscle tissue of pharynx	UBERON:0003384 ! skeletal muscle tissue of pharynx	UBERON:0001134 ! skeletal muscle tissue	UBERON:0001134 ! skeletal muscle tissue	UBERON:0001042 ! chordate pharynx	UBERON:0001042 ! chordate pharynx		ISBN:978-0072528305
UBERON:0003384 ! skeletal muscle tissue of pharynx	UBERON:0003384 ! skeletal muscle tissue of pharynx	UBERON:0001134 ! skeletal muscle tissue	UBERON:0001134 ! skeletal muscle tissue	UBERON:0001042 ! chordate pharynx	UBERON:0001042 ! chordate pharynx		ISBN:978-0495010333
UBERON:0003384 ! skeletal muscle tissue of pharynx	UBERON:0003384 ! skeletal muscle tissue of pharynx	UBERON:0001134 ! skeletal muscle tissue	UBERON:0001134 ! skeletal muscle tissue	UBERON:0001042 ! chordate pharynx	UBERON:0001042 ! chordate pharynx	PMID:10368962	
UBERON:0003384 ! skeletal muscle tissue of pharynx	UBERON:0003384 ! skeletal muscle tissue of pharynx	UBERON:0001134 ! skeletal muscle tissue	UBERON:0001134 ! skeletal muscle tissue	UBERON:0001042 ! chordate pharynx	UBERON:0001042 ! chordate pharynx	PMID:10368962	DOI:10.2174/1874196701104010035
UBERON:0003384 ! skeletal muscle tissue of pharynx	UBERON:0003384 ! skeletal muscle tissue of pharynx	UBERON:0001134 ! skeletal muscle tissue	UBERON:0001134 ! skeletal muscle tissue	UBERON:0001042 ! chordate pharynx	UBERON:0001042 ! chordate pharynx	PMID:10368962	ISBN:978-0072528305
UBERON:0003384 ! skeletal muscle tissue of pharynx	UBERON:0003384 ! skeletal muscle tissue of pharynx	UBERON:0001134 ! skeletal muscle tissue	UBERON:0001134 ! skeletal muscle tissue	UBERON:0001042 ! chordate pharynx	UBERON:0001042 ! chordate pharynx	PMID:10368962	ISBN:978-0495010333
UBERON:0003384 ! skeletal muscle tissue of pharynx	UBERON:0003384 ! skeletal muscle tissue of pharynx	UBERON:0001134 ! skeletal muscle tissue	UBERON:0001134 ! skeletal muscle tissue	UBERON:0001042 ! chordate pharynx	UBERON:0001042 ! chordate pharynx	PMID:22763458	
UBERON:0003384 ! skeletal muscle tissue of pharynx	UBERON:0003384 ! skeletal muscle tissue of pharynx	UBERON:0001134 ! skeletal muscle tissue	UBERON:0001134 ! skeletal muscle tissue	UBERON:0001042 ! chordate pharynx	UBERON:0001042 ! chordate pharynx	PMID:22763458	DOI:10.2174/1874196701104010035
UBERON:0003384 ! skeletal muscle tissue of pharynx	UBERON:0003384 ! skeletal muscle tissue of pharynx	UBERON:0001134 ! skeletal muscle tissue	UBERON:0001134 ! skeletal muscle tissue	UBERON:0001042 ! chordate pharynx	UBERON:0001042 ! chordate pharynx	PMID:22763458	ISBN:978-0072528305
UBERON:0003384 ! skeletal muscle tissue of pharynx	UBERON:0003384 ! skeletal muscle tissue of pharynx	UBERON:0001134 ! skeletal muscle tissue	UBERON:0001134 ! skeletal muscle tissue	UBERON:0001042 ! chordate pharynx	UBERON:0001042 ! chordate pharynx	PMID:22763458	ISBN:978-0495010333
